timestep,clearance,near_miss,violation,shield_used,shield_reason,ctx_id,ctx_tuple,tau_near_miss,tau_violation,eps,inflate,adj_risk,adj_unsafe,adj_s_env,adj_s_agent,adj_eps_override,budget_bt,budget_rem,budget_filtered,budget_risk,budget_C,budget_T,calib_resid
1108,541.2415058135986,0,0,0,original_ok,11,"('med', 'calm', 'dropout')",200.8635066693853,41.04154236942883,42.46422576904297,36.46422576904297,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,42.94779720306394
1109,584.9587459564208,0,0,0,original_ok,11,"('med', 'calm', 'dropout')",200.8635066693853,41.04154236942883,43.11650848388672,37.11650848388672,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,45.757312011718795
1110,629.6360830307007,0,0,0,original_ok,11,"('med', 'calm', 'dropout')",200.8635066693853,41.04154236942883,43.11650848388672,37.11650848388672,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,47.86564998626716
1111,678.458417892456,0,0,0,original_ok,11,"('med', 'calm', 'dropout')",200.8635066693853,41.04154236942883,43.11650848388672,37.11650848388672,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,26.41329889297492
1112,703.1033082008362,0,0,0,original_ok,11,"('med', 'calm', 'dropout')",200.8635066693853,41.04154236942883,43.11650848388672,37.11650848388672,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,26.53893465995793
1113,731.5690649986267,0,0,0,original_ok,11,"('med', 'calm', 'dropout')",200.8635066693853,41.04154236942883,43.11650848388672,37.11650848388672,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,3.0179977416992188
1114,736.3448769569396,0,0,0,original_ok,11,"('med', 'calm', 'dropout')",200.8635066693853,41.04154236942883,43.11650848388672,37.11650848388672,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,8.832612705230758
1115,745.1266673088073,0,0,0,original_ok,11,"('med', 'calm', 'dropout')",200.8635066693853,41.04154236942883,42.46422576904297,36.46422576904297,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,-0.7354665756225813
1116,743.5165802955627,0,0,0,original_ok,11,"('med', 'calm', 'dropout')",200.8635066693853,41.04154236942883,42.0791015625,36.0791015625,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,20.75033288002021
1117,766.2239279747009,0,0,0,original_ok,11,"('med', 'calm', 'dropout')",200.8635066693853,41.04154236942883,42.0791015625,36.0791015625,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,10.383304977417083
1118,774.4421286582947,0,0,0,original_ok,11,"('med', 'calm', 'dropout')",200.8635066693853,41.04154236942883,42.0791015625,36.0791015625,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,20.116943359375
1119,796.8509505271911,0,0,0,original_ok,11,"('med', 'calm', 'dropout')",200.8635066693853,41.04154236942883,42.0791015625,36.0791015625,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,13.016102027892998
1120,807.7928412437439,0,0,0,original_ok,11,"('med', 'calm', 'dropout')",200.8635066693853,41.04154236942883,42.0791015625,36.0791015625,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,-5.355280876159668
1121,803.4362959861755,0,0,0,original_ok,11,"('med', 'calm', 'dropout')",200.8635066693853,41.04154236942883,42.0791015625,36.0791015625,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,5.772920417785599
1122,807.7501104354858,0,0,0,original_ok,11,"('med', 'calm', 'dropout')",200.8635066693853,41.04154236942883,42.0791015625,36.0791015625,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,20.258138465881416
1123,825.8528085708618,0,0,0,original_ok,11,"('med', 'calm', 'dropout')",200.8635066693853,41.04154236942883,41.91806411743164,35.91806411743164,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,0.06799106597907212
1124,826.7489496231079,0,0,0,original_ok,11,"('med', 'calm', 'dropout')",200.8635066693853,41.04154236942883,41.91806411743164,35.91806411743164,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,32.718475914001374
1125,861.1878158569335,0,0,0,original_ok,11,"('med', 'calm', 'dropout')",200.8635066693853,41.04154236942883,41.91806411743164,35.91806411743164,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,3.0224513053893816
1126,864.1524868011475,0,0,0,original_ok,11,"('med', 'calm', 'dropout')",200.8635066693853,41.04154236942883,41.91806411743164,35.91806411743164,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,41.635134315490745
1127,904.7288661003113,0,0,0,original_ok,11,"('med', 'calm', 'dropout')",200.8635066693853,41.04154236942883,42.0791015625,36.0791015625,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,9.448865842819146
1128,916.1864153861999,0,0,0,original_ok,11,"('med', 'calm', 'dropout')",200.8635066693853,41.04154236942883,42.0791015625,36.0791015625,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,-13.721278667449951
1129,901.8629546165466,0,0,0,original_ok,11,"('med', 'calm', 'dropout')",200.8635066693853,41.04154236942883,42.0791015625,36.0791015625,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,-14.275999355316117
1130,887.5258744239807,0,0,0,original_ok,11,"('med', 'calm', 'dropout')",200.8635066693853,41.04154236942883,42.0791015625,36.0791015625,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,-1.7171378135681152
1131,886.7720707893371,0,0,0,original_ok,11,"('med', 'calm', 'dropout')",200.8635066693853,41.04154236942883,42.0791015625,36.0791015625,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,36.444358825683594
1132,924.4776801109314,0,0,0,original_ok,11,"('med', 'calm', 'dropout')",200.8635066693853,41.04154236942883,42.399383544921875,36.399383544921875,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,11.91326093673706
1133,936.1219960212707,0,0,0,original_ok,11,"('med', 'calm', 'dropout')",200.8635066693853,41.04154236942883,42.399383544921875,36.399383544921875,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,-13.391090106964157
1134,923.547840976715,0,0,0,original_ok,11,"('med', 'calm', 'dropout')",200.8635066693853,41.04154236942883,42.399383544921875,36.399383544921875,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,33.35695791244507
1135,958.0494292259216,0,0,0,original_ok,11,"('med', 'calm', 'dropout')",200.8635066693853,41.04154236942883,42.399383544921875,36.399383544921875,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,51.16775922775264
1136,1008.547252178192,0,0,0,original_ok,11,"('med', 'calm', 'dropout')",200.8635066693853,41.04154236942883,42.54985809326172,36.54985809326172,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,17.193739252090495
1137,1027.8234277534484,0,0,0,original_ok,11,"('med', 'calm', 'dropout')",200.8635066693853,41.04154236942883,42.54985809326172,36.54985809326172,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,23.47935934066777
1138,1049.313300113678,0,0,0,original_ok,11,"('med', 'calm', 'dropout')",200.8635066693853,41.04154236942883,42.54985809326172,36.54985809326172,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,20.750587453206435
1139,1067.803197640737,0,0,0,original_ok,11,"('med', 'calm', 'dropout')",200.8635066693853,41.04154236942883,42.54985809326172,36.54985809326172,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,21.080177497863815
1140,1086.9893773740134,0,0,0,original_ok,11,"('med', 'calm', 'dropout')",200.8635066693853,41.04154236942883,42.54985809326172,36.54985809326172,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,53.67737169265729
1141,-9.421442031860352,0,1,1,fallback,6,"('low', 'aggr', 'clean')",140.7871770000458,52.95311737060547,43.53692626953125,37.53692626953125,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,23.618918991088865
1142,16.597476959228516,0,1,1,fallback,6,"('low', 'aggr', 'clean')",140.7871770000458,52.95311737060547,43.53692626953125,37.53692626953125,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,10.616654968261717
1143,29.614131927490234,0,1,1,fallback,6,"('low', 'aggr', 'clean')",140.7871770000458,52.95311737060547,43.53692626953125,37.53692626953125,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,12.804990386962885
1144,44.819122314453125,0,1,0,original_ok,6,"('low', 'aggr', 'clean')",140.7871770000458,52.95311737060547,43.53692626953125,37.53692626953125,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,30.092912292480463
1145,76.60369396209717,1,0,0,original_ok,6,"('low', 'aggr', 'clean')",140.7871770000458,52.95311737060547,43.53692626953125,37.53692626953125,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,38.37771368026732
1146,113.79218425750732,1,0,0,original_ok,6,"('low', 'aggr', 'clean')",140.7871770000458,52.95311737060547,43.8866081237793,37.8866081237793,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,3.306036758422877
1147,115.63113079071046,1,0,0,original_ok,6,"('low', 'aggr', 'clean')",140.7871770000458,52.95311737060547,43.8866081237793,37.8866081237793,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,36.006345367431635
1148,149.39995937347413,0,0,0,original_ok,6,"('low', 'aggr', 'clean')",140.7871770000458,52.95311737060547,43.8866081237793,37.8866081237793,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,2.129462242126465
1149,150.9661047935486,0,0,0,original_ok,6,"('low', 'aggr', 'clean')",140.7871770000458,52.95311737060547,43.8866081237793,37.8866081237793,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,4.8723986625671785
1150,155.3192378044129,0,0,0,original_ok,6,"('low', 'aggr', 'clean')",140.7871770000458,52.95311737060547,43.8866081237793,37.8866081237793,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,13.825297117233276
1151,169.14909582138066,0,0,0,original_ok,6,"('low', 'aggr', 'clean')",140.7871770000458,52.95311737060547,43.8866081237793,37.8866081237793,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,-1.7458659172058049
1152,168.5220469474793,0,0,0,original_ok,6,"('low', 'aggr', 'clean')",140.7871770000458,52.95311737060547,43.8866081237793,37.8866081237793,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,2.432882404327387
1153,170.44597654342658,0,0,0,original_ok,6,"('low', 'aggr', 'clean')",140.7871770000458,52.95311737060547,43.8866081237793,37.8866081237793,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,21.04976158142091
1154,189.7708159446717,0,0,0,original_ok,6,"('low', 'aggr', 'clean')",140.7871770000458,52.95311737060547,43.8866081237793,37.8866081237793,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,35.449160480499245
1155,223.71878852844245,0,0,0,original_ok,6,"('low', 'aggr', 'clean')",140.7871770000458,52.95311737060547,43.8866081237793,37.8866081237793,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,33.6927501678467
1156,258.6102003097535,0,0,0,original_ok,6,"('low', 'aggr', 'clean')",140.7871770000458,52.95311737060547,43.8866081237793,37.8866081237793,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,22.710616016387917
1157,279.8147958755494,0,0,0,original_ok,6,"('low', 'aggr', 'clean')",140.7871770000458,52.95311737060547,43.8866081237793,37.8866081237793,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,25.344759845733677
1158,306.4152360916139,0,0,0,original_ok,6,"('low', 'aggr', 'clean')",140.7871770000458,52.95311737060547,43.8866081237793,37.8866081237793,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,22.410072135925304
1159,330.60148391723646,0,0,0,original_ok,6,"('low', 'aggr', 'clean')",140.7871770000458,52.95311737060547,43.8866081237793,37.8866081237793,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,-6.2237426757812955
1160,324.76710186004647,0,0,0,original_ok,6,"('low', 'aggr', 'clean')",140.7871770000458,52.95311737060547,43.8866081237793,37.8866081237793,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,15.778257369995174
1161,339.15265331268324,0,0,0,original_ok,6,"('low', 'aggr', 'clean')",140.7871770000458,52.95311737060547,43.8866081237793,37.8866081237793,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,35.7492063522339
1162,374.39350509643566,0,0,0,original_ok,6,"('low', 'aggr', 'clean')",140.7871770000458,52.95311737060547,43.8866081237793,37.8866081237793,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,38.82733030319213
1163,411.9816431045533,0,0,0,original_ok,6,"('low', 'aggr', 'clean')",140.7871770000458,52.95311737060547,44.032691955566406,38.032691955566406,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,29.67895598411559
1164,443.6342882156373,0,0,0,original_ok,6,"('low', 'aggr', 'clean')",140.7871770000458,52.95311737060547,44.032691955566406,38.032691955566406,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,21.078110504150402
1165,464.73401775360117,0,0,0,original_ok,6,"('low', 'aggr', 'clean')",140.7871770000458,52.95311737060547,44.032691955566406,38.032691955566406,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,36.92140235900882
1166,499.77474899292,0,0,0,original_ok,6,"('low', 'aggr', 'clean')",140.7871770000458,52.95311737060547,44.032691955566406,38.032691955566406,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,15.240988445282028
1167,512.93553314209,0,0,0,original_ok,6,"('low', 'aggr', 'clean')",140.7871770000458,52.95311737060547,44.032691955566406,38.032691955566406,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,23.639515924453804
1168,538.5005966186525,0,0,0,original_ok,6,"('low', 'aggr', 'clean')",140.7871770000458,52.95311737060547,43.8866081237793,37.8866081237793,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,29.82142047882087
1169,567.5667791366578,0,0,0,original_ok,6,"('low', 'aggr', 'clean')",140.7871770000458,52.95311737060547,43.8866081237793,37.8866081237793,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,25.393283748626686
1170,593.0973699569703,0,0,0,original_ok,6,"('low', 'aggr', 'clean')",140.7871770000458,52.95311737060547,43.8866081237793,37.8866081237793,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,35.025426721572785
1171,629.6460420608521,0,0,0,original_ok,6,"('low', 'aggr', 'clean')",140.7871770000458,52.95311737060547,43.54933547973633,37.54933547973633,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,31.867523670196533
1172,660.3031727790833,0,0,0,original_ok,6,"('low', 'aggr', 'clean')",140.7871770000458,52.95311737060547,43.54933547973633,37.54933547973633,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,26.950052642822357
1173,687.0706978797914,0,0,0,original_ok,6,"('low', 'aggr', 'clean')",140.7871770000458,52.95311737060547,43.54933547973633,37.54933547973633,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,23.696304130554267
1174,711.5177092552186,0,0,0,original_ok,6,"('low', 'aggr', 'clean')",140.7871770000458,52.95311737060547,43.54933547973633,37.54933547973633,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,25.535395622253418
1175,735.4568428993226,0,0,0,original_ok,6,"('low', 'aggr', 'clean')",140.7871770000458,52.95311737060547,42.97920227050781,36.97920227050781,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,19.231593418121292
1176,753.5866417884828,0,0,0,original_ok,6,"('low', 'aggr', 'clean')",140.7871770000458,52.95311737060547,42.49205780029297,36.49205780029297,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,23.411560916900612
1177,778.7507718086243,0,0,0,original_ok,6,"('low', 'aggr', 'clean')",140.7871770000458,52.95311737060547,42.49205780029297,36.49205780029297,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,28.289495372772194
1178,806.3724835395814,0,0,0,original_ok,6,"('low', 'aggr', 'clean')",140.7871770000458,52.95311737060547,42.49205780029297,36.49205780029297,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,30.429451131820656
1179,838.6392268180848,0,0,0,original_ok,6,"('low', 'aggr', 'clean')",140.7871770000458,52.95311737060547,42.49205780029297,36.49205780029297,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,12.939144706725983
1180,852.0197741508484,0,0,0,original_ok,6,"('low', 'aggr', 'clean')",140.7871770000458,52.95311737060547,42.49205780029297,36.49205780029297,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,12.603297615051247
1181,864.9627429962159,0,0,0,original_ok,6,"('low', 'aggr', 'clean')",140.7871770000458,52.95311737060547,42.49205780029297,36.49205780029297,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,33.902850532531716
1182,896.6922889709473,0,0,0,original_ok,6,"('low', 'aggr', 'clean')",140.7871770000458,52.95311737060547,42.49205780029297,36.49205780029297,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,11.512100028991654
1183,906.0700023651124,0,0,0,original_ok,6,"('low', 'aggr', 'clean')",140.7871770000458,52.95311737060547,42.49205780029297,36.49205780029297,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,18.516659688949517
1184,926.8817401885987,0,0,0,original_ok,6,"('low', 'aggr', 'clean')",140.7871770000458,52.95311737060547,42.49205780029297,36.49205780029297,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,24.308614253997803
1185,949.9796081542969,0,0,0,original_ok,6,"('low', 'aggr', 'clean')",140.7871770000458,52.95311737060547,42.49205780029297,36.49205780029297,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,16.077854251861595
1186,966.2492238998414,0,0,0,original_ok,6,"('low', 'aggr', 'clean')",140.7871770000458,52.95311737060547,42.49205780029297,36.49205780029297,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,28.272926950454803
1187,996.5257070541383,0,0,0,original_ok,6,"('low', 'aggr', 'clean')",140.7871770000458,52.95311737060547,42.49205780029297,36.49205780029297,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,9.152933311462448
1188,1006.1493953704835,0,0,0,original_ok,6,"('low', 'aggr', 'clean')",140.7871770000458,52.95311737060547,42.49205780029297,36.49205780029297,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,21.705363273620492
1189,1026.7919910430908,0,0,0,original_ok,6,"('low', 'aggr', 'clean')",140.7871770000458,52.95311737060547,42.49205780029297,36.49205780029297,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,13.02507200241098
1190,1040.9181915283204,0,0,0,original_ok,6,"('low', 'aggr', 'clean')",140.7871770000458,52.95311737060547,42.49205780029297,36.49205780029297,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,-1.6521650791169122
1191,1039.8646049499512,0,0,0,original_ok,6,"('low', 'aggr', 'clean')",140.7871770000458,52.95311737060547,42.49205780029297,36.49205780029297,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,26.77881321907057
1192,1068.9207834243775,0,0,0,original_ok,6,"('low', 'aggr', 'clean')",140.7871770000458,52.95311737060547,42.49205780029297,36.49205780029297,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,28.845572090149062
1193,1095.7337343215943,0,0,0,original_ok,6,"('low', 'aggr', 'clean')",140.7871770000458,52.95311737060547,42.49205780029297,36.49205780029297,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,-3.7804071426389783
1194,1090.760360145569,0,0,0,original_ok,6,"('low', 'aggr', 'clean')",140.7871770000458,52.95311737060547,42.49205780029297,36.49205780029297,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,41.33627958297734
1195,1131.8691915512086,0,0,0,original_ok,6,"('low', 'aggr', 'clean')",140.7871770000458,52.95311737060547,42.97920227050781,36.97920227050781,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,47.04436111450195
1196,1178.358462715149,0,0,0,original_ok,6,"('low', 'aggr', 'clean')",140.7871770000458,52.95311737060547,43.54933547973633,37.54933547973633,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,58.384430122375534
1197,1236.8769723892212,0,0,0,original_ok,6,"('low', 'aggr', 'clean')",140.7871770000458,52.95311737060547,44.03623962402344,38.03623962402344,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,51.44889860153194
1198,1288.8164171218873,0,0,0,original_ok,6,"('low', 'aggr', 'clean')",140.7871770000458,52.95311737060547,44.410396575927734,38.410396575927734,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,29.67604398727417
1199,1316.247061920166,0,0,0,original_ok,6,"('low', 'aggr', 'clean')",140.7871770000458,52.95311737060547,44.410396575927734,38.410396575927734,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,30.47837810516353
1200,1344.7566059112548,0,0,0,original_ok,6,"('low', 'aggr', 'clean')",140.7871770000458,52.95311737060547,44.410396575927734,38.410396575927734,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,24.967051887512298
1201,-10.475936889648438,0,1,1,fallback,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,44.410396575927734,38.410396575927734,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,26.63874588012695
1202,18.562808990478516,0,1,1,fallback,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,44.410396575927734,38.410396575927734,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,12.554715728759763
1203,33.51752471923828,0,1,1,fallback,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,44.410396575927734,38.410396575927734,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,13.165063476562494
1204,49.08258819580078,1,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,44.410396575927734,38.410396575927734,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,35.9259873867035
1205,86.80908041000367,1,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,44.410396575927734,38.410396575927734,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,42.83129234313965
1206,128.08260040283204,1,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,44.71685028076172,38.71685028076172,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,4.542665100097636
1207,131.53029708862303,1,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,44.71685028076172,38.71685028076172,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,29.925469303131138
1208,163.7949670791626,1,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,44.71685028076172,38.71685028076172,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,40.58835906982418
1209,203.33506336212156,0,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,44.90047073364258,38.90047073364258,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,39.042740726470925
1210,242.05956020355222,0,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,45.094337463378906,39.094337463378906,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,10.664587783813488
1211,250.45009708404538,0,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,45.094337463378906,39.094337463378906,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,10.590248727798496
1212,261.65913372039796,0,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,45.094337463378906,39.094337463378906,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,30.187915611267044
1213,289.8020502090454,0,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,45.094337463378906,39.094337463378906,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,3.262225246429466
1214,291.2811002731323,0,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,45.094337463378906,39.094337463378906,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,35.341170024871815
1215,324.7498658180237,0,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,45.094337463378906,39.094337463378906,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,-3.231472110748257
1216,321.30932359695436,0,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,45.094337463378906,39.094337463378906,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,-13.111723518371548
1217,307.67051782608036,0,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,45.094337463378906,39.094337463378906,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,10.023231029510498
1218,319.0038401603699,0,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,45.094337463378906,39.094337463378906,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,27.775316143035866
1219,346.4352982521058,0,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,45.094337463378906,39.094337463378906,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,38.237357473373436
1220,386.36918039321904,0,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,45.094337463378906,39.094337463378906,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,9.142022514343239
1221,397.86910810470584,0,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,45.094337463378906,39.094337463378906,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,19.401989936828613
1222,418.6946995735169,0,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,45.094337463378906,39.094337463378906,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,34.11894903182986
1223,454.36610088348397,0,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,45.094337463378906,39.094337463378906,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,23.152119827270553
1224,478.6712936401368,0,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,45.094337463378906,39.094337463378906,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,13.845956563949585
1225,494.61753673553477,0,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,45.094337463378906,39.094337463378906,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,10.043480300903298
1226,506.3057819366456,0,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,45.094337463378906,39.094337463378906,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,17.54974117279056
1227,523.7866949081422,0,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,44.84886932373047,38.84886932373047,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,8.736752796173164
1228,531.8740564346315,0,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,44.84886932373047,38.84886932373047,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,11.687375736236504
